"DATE","DATATYPE","SPECIES_COMMON","SPECIES_SCIENTIFIC","SEX (M/F)","MALE MATURITY (1-3)","TL (CM)","PCL (CM)","IDL (CM)","LATITUDE","LONGITUDE","...12","DAY","MONTH","YEAR"
2010-09-07,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M","1","54","44.5","7.6","-34.420833","19.244536",NA,"07","09","2010"
2010-09-07,"UVC","Puffadder shyshark","Haploblepharus edwardsii","m","2","56","45.5","7.7","-34.420833","19.244536",NA,"07","09","2010"
2010-09-07,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"56","47.3","4.5999999999999996","-34.420833","19.244536",NA,"07","09","2010"
2010-10-11,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"62","53","8.5","-34.420833","19.244536",NA,"11","10","2010"
2010-10-11,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M","3","68","55.6","8","-34.420833","19.244536",NA,"11","10","2010"
2010-10-12,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M","3","59","47.7","9","-34.420833","19.244536",NA,"12","10","2010"
2010-10-12,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M","2","59","48.5","7.6","-34.420833","19.244536",NA,"12","10","2010"
2010-10-12,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"62","50.5","8","-34.420833","19.244536",NA,"12","10","2010"
2011-01-16,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"61","50.5","8.5","-34.420833","19.244536",NA,"16","01","2011"
2011-03-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M","3","61","48.5","8.6999999999999993","-34.420833","19.244536",NA,"01","03","2011"
2011-03-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M","1","56","45.2","7.5","-34.420833","19.244536",NA,"01","03","2011"
2011-03-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M","1","60","48.2","8.1999999999999993","-34.420833","19.244536",NA,"01","03","2011"
2011-05-16,"UVC","Pyjama catshark","Poroderma africanum","M","3","116","97","8","-34.420833","19.244536",NA,"16","05","2011"
2011-05-16,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"57","46.5","5.2","-34.420833","19.244536",NA,"16","05","2011"
2011-05-16,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"58","47.5","7.5","-34.420833","19.244536",NA,"16","05","2011"
2011-06-03,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"56","45.7","8","-34.420833","19.244536",NA,"03","06","2011"
2011-07-06,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"65","51.8","8.9","-34.420833","19.244536",NA,"06","07","2011"
2011-07-07,"UVC","Leopard catshark","Poroderma pantherinum","M",NA,"74","59","5.2","-34.420833","19.244536",NA,"07","07","2011"
2011-11-28,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"63","51.9","9","-34.420833","19.244536",NA,"28","11","2011"
2011-12-02,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"47","39","3.6","-34.420833","19.244536",NA,"02","12","2011"
2011-12-02,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"54","45","4.7","-34.420833","19.244536",NA,"02","12","2011"
2011-12-02,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"57","46","7.5","-34.420833","19.244536",NA,"02","12","2011"
2012-03-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"49","41","7","-34.420833","19.244536",NA,"01","03","2012"
2012-08-16,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"54","42.4","7","-34.420833","19.244536",NA,"16","08","2012"
2013-02-20,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"59","47",NA,"-34.420833","19.244536",NA,"20","02","2013"
2013-03-06,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"55","44","8.5","-34.420833","19.244536",NA,"06","03","2013"
2013-08-28,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"50","40.5",NA,"-34.420833","19.244536",NA,"28","08","2013"
2013-08-28,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"62","49.7","4.3","-34.420833","19.244536",NA,"28","08","2013"
2013-08-28,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"61","49","7.1","-34.420833","19.244536",NA,"28","08","2013"
2013-08-28,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","52","51.2","7.9","-34.420833","19.244536",NA,"28","08","2013"
2013-08-28,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"61","49","6.7","-34.420833","19.244536",NA,"28","08","2013"
2013-08-28,"UVC","Dark Shyshark","Haploblepharus pictus","M",NA,"54","42",NA,"-34.420833","19.244536",NA,"28","08","2013"
2013-08-28,"UVC","Dark Shyshark","Haploblepharus pictus","M",NA,"55","44",NA,"-34.420833","19.244536",NA,"28","08","2013"
2013-08-28,"UVC","Dark Shyshark","Haploblepharus pictus","M",NA,"59","47.4",NA,"-34.420833","19.244536",NA,"28","08","2013"
2013-08-28,"UVC","Dark Shyshark","Haploblepharus pictus","M",NA,"60","46",NA,"-34.420833","19.244536",NA,"28","08","2013"
2013-08-28,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"60","49",NA,"-34.420833","19.244536",NA,"28","08","2013"
2013-08-28,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"51","42",NA,"-34.420833","19.244536",NA,"28","08","2013"
2013-08-28,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"57","45",NA,"-34.420833","19.244536",NA,"28","08","2013"
2013-08-28,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"58","46.5",NA,"-34.420833","19.244536",NA,"28","08","2013"
2014-01-01,"UVC","Brown Shyshark","Haploblepharus Fuscus","F",NA,"55",NA,"12","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Brown Shyshark","Haploblepharus Fuscus","F",NA,"46",NA,"9","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"53",NA,"12","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"62",NA,"13","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Dark Shyshark","Haploblepharus pictus","M",NA,"65",NA,"13","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"48","39","4.5","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"59",NA,"9.5","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"43","35","5.5","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"45",NA,"11","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"46",NA,"10","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"46","38","6.5","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"47",NA,"11","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"47","38","5.5","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"47","39","6","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"48",NA,"7","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"51",NA,"7","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"52","43","8","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"52",NA,"6","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"52","42","6","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"53",NA,"11","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"53","44","7.5","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"53","44","7","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"54",NA,"8","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"55","45","7.5","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"56","46","8","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"57","47","7","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"57",NA,"7","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"58","47","7","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"58","47.5","7.5","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"59","50","7.5","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"59",NA,"7.5","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"60","29","7","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","F",NA,"60","51","8.5","-34.420833","19.244536",NA,"01","01","2014"
2014-01-01,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"66","55","8.5","-34.420833","19.244536",NA,"01","01","2014"
2014-01-20,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"51","40.200000000000003","6.5","-34.420833","19.244536",NA,"20","01","2014"
2014-01-20,"UVC","Dark Shyshark","Haploblepharus pictus","M",NA,"66","53","10","-34.420833","19.244536",NA,"20","01","2014"
2014-01-20,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"59","48.5","5.5","-34.420833","19.244536",NA,"20","01","2014"
2014-01-20,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M",NA,"64","51.3","8","-34.420833","19.244536",NA,"20","01","2014"
2014-01-20,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"74",NA,NA,"-34.420833","19.244536",NA,"20","01","2014"
2014-02-21,"UVC","Pyjama catshark","Poroderma africanum","M","3","88","71.5","8.5","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","60","49","8","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"47","38","3.5","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"49","40","3.5","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","54","51.5","7.3","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","58","46","7.5","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"58","46","8.5","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"54","45","8","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Dark Shyshark","Haploblepharus pictus","M","1","47","37.5","6.8","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Dark Shyshark","Haploblepharus pictus","M","1","48","40","7","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"60","48","9","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"52","43","6.5","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"56","44.5",NA,"-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","55","44","7","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"58","48","7.5","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"43","34","5","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","60","47","8.5","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"50","40.5","7.5","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Leopard catshark","Poroderma pantherinum","M",NA,"40","34","3.5","-34.420833","19.244536",NA,"21","02","2014"
2014-02-21,"UVC","Pyjama catshark","Poroderma africanum","M",NA,"92","70","8","-34.420833","19.244536",NA,"21","02","2014"
2014-02-26,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"72","56","6","-34.420833","19.244536",NA,"26","02","2014"
2014-02-26,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"58","46.5","7","-34.420833","19.244536",NA,"26","02","2014"
2014-02-26,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"82","66","7.2","-34.420833","19.244536",NA,"26","02","2014"
2014-02-27,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","59","62","49","-34.420833","19.244536",NA,"27","02","2014"
2014-03-07,"UVC","Pyjama catshark","Poroderma africanum","M","3","82","63","8","-34.420833","19.244536",NA,"07","03","2014"
2014-03-07,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"50","41","7","-34.420833","19.244536",NA,"07","03","2014"
2014-03-25,"UVC","Pyjama catshark","Poroderma africanum","M",NA,"94","73","9","-34.420833","19.244536",NA,"25","03","2014"
2014-03-25,"UVC","Pyjama catshark","Poroderma africanum","M",NA,"81","64","7","-34.420833","19.244536",NA,"25","03","2014"
2014-03-25,"UVC","Pyjama catshark","Poroderma africanum","M",NA,"90","70.8","7.5","-34.420833","19.244536",NA,"25","03","2014"
2014-03-25,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"64","52","5.5","-34.420833","19.244536",NA,"25","03","2014"
2014-03-25,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"64","51","5.5","-34.420833","19.244536",NA,"25","03","2014"
2014-03-25,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"59","47.5","8.5","-34.420833","19.244536",NA,"25","03","2014"
2014-03-25,"UVC","Dark Shyshark","Haploblepharus pictus","M",NA,"62","49","8","-34.420833","19.244536",NA,"25","03","2014"
2014-03-25,"UVC","Dark Shyshark","Haploblepharus pictus","M",NA,"60","47.5","8","-34.420833","19.244536",NA,"25","03","2014"
2014-04-03,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"49","10","4.5","-34.420833","19.244536",NA,"03","04","2014"
2014-04-03,"UVC","Dark Shyshark","Haploblepharus pictus","M",NA,"62","49.5","8","-34.420833","19.244536",NA,"03","04","2014"
2014-04-03,"UVC","Dark Shyshark","Haploblepharus pictus","M",NA,"54","51.5","7.5","-34.420833","19.244536",NA,"03","04","2014"
2014-04-03,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"42","33.5","5.5","-34.420833","19.244536",NA,"03","04","2014"
2014-04-03,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"49","40.5","7","-34.420833","19.244536",NA,"03","04","2014"
2014-04-03,"UVC","Leopard catshark","Poroderma pantherinum","M",NA,"52","41.5","4.5","-34.420833","19.244536",NA,"03","04","2014"
2014-04-24,"UVC","Brown Shyshark","Haploblepharus Fuscus","F",NA,"58","46","8","-34.420833","19.244536",NA,"24","04","2014"
2014-05-29,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"95","76","9.5","-34.420833","19.244536",NA,"29","05","2014"
2014-05-29,"UVC","Brown Shyshark","Haploblepharus Fuscus","F",NA,"59","47",NA,"-34.420833","19.244536",NA,"29","05","2014"
2014-06-18,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","57","45.4","7.5","-34.420833","19.244536",NA,"18","06","2014"
2014-06-18,"UVC","Pyjama catshark","Poroderma africanum","M","3","101","80","9.5","-34.420833","19.244536",NA,"18","06","2014"
2014-06-18,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"56","46","7.5","-34.420833","19.244536",NA,"18","06","2014"
2014-06-18,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"54","44","7.5","-34.420833","19.244536",NA,"18","06","2014"
2014-06-18,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","56","45","8.5","-34.420833","19.244536",NA,"18","06","2014"
2014-06-18,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"59","48","8","-34.420833","19.244536",NA,"18","06","2014"
2014-06-24,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"52","35.5","7.5","-34.420833","19.244536",NA,"24","06","2014"
2014-06-24,"UVC","Dark Shyshark","Haploblepharus pictus","M",NA,"51","34","7.5","-34.420833","19.244536",NA,"24","06","2014"
2014-06-24,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"59","41.5","9","-34.420833","19.244536",NA,"24","06","2014"
2014-06-24,"UVC","Leopard catshark","Poroderma pantherinum","M",NA,"50","37","4","-34.420833","19.244536",NA,"24","06","2014"
2014-07-04,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"92","67","8","-34.420833","19.244536",NA,"04","07","2014"
2014-07-04,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","60","49","8.5","-34.420833","19.244536",NA,"04","07","2014"
2014-07-04,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"56","38","8","-34.420833","19.244536",NA,"04","07","2014"
2014-07-04,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"59","48","8","-34.420833","19.244536",NA,"04","07","2014"
2014-07-04,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"44","36","5","-34.420833","19.244536",NA,"04","07","2014"
2014-07-04,"UVC","Leopard catshark","Poroderma pantherinum","M","1","50","41","5","-34.420833","19.244536",NA,"04","07","2014"
2014-07-04,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"47","34","3","-34.420833","19.244536",NA,"04","07","2014"
2014-07-04,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"55","45","7.5","-34.420833","19.244536",NA,"04","07","2014"
2014-07-04,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","55","34","7.5","-34.420833","19.244536",NA,"04","07","2014"
2014-07-04,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"57","47","8","-34.420833","19.244536",NA,"04","07","2014"
2014-07-04,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"55","43.5","8","-34.420833","19.244536",NA,"04","07","2014"
2014-07-04,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"53","43","7.5","-34.420833","19.244536",NA,"04","07","2014"
2014-07-06,"UVC","Brown Shyshark","Haploblepharus Fuscus","F",NA,"59","48","7.3","-34.420833","19.244536",NA,"06","07","2014"
2014-07-07,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"93","74.5","8","-34.420833","19.244536",NA,"07","07","2014"
2014-07-07,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"59","48","7.3","-34.420833","19.244536",NA,"07","07","2014"
2014-07-23,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","62","49.5","8","-34.420833","19.244536",NA,"23","07","2014"
2014-07-23,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"57","46","8","-34.420833","19.244536",NA,"23","07","2014"
2014-07-23,"UVC","Dark Shyshark","Haploblepharus pictus","M",NA,"38","29.5","5","-34.420833","19.244536",NA,"23","07","2014"
2014-07-30,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","58","48.2","8.6999999999999993","-34.420833","19.244536",NA,"30","07","2014"
2014-08-07,"UVC","Pyjama catshark","Poroderma africanum","M","2","95","78","9","-34.420833","19.244536",NA,"07","08","2014"
2014-08-07,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"56","45.8","8.4","-34.420833","19.244536",NA,"07","08","2014"
2014-08-07,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","58","48.6","7.4","-34.420833","19.244536",NA,"07","08","2014"
2014-08-07,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"58","47.5","6.8","-34.420833","19.244536",NA,"07","08","2014"
2014-08-07,"UVC","Dark Shyshark","Haploblepharus pictus","M","2","59","47.5","7.8","-34.420833","19.244536",NA,"07","08","2014"
2014-09-26,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"65","52.5","5","-34.420833","19.244536",NA,"26","09","2014"
2014-09-26,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"58","47.5","8.5","-34.420833","19.244536",NA,"26","09","2014"
2014-09-26,"UVC","Dark Shyshark","Haploblepharus pictus","M",NA,"40","32","5.7","-34.420833","19.244536",NA,"26","09","2014"
2014-09-26,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"59","47","7.5","-34.420833","19.244536",NA,"26","09","2014"
2014-09-26,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","57","46","8","-34.420833","19.244536",NA,"26","09","2014"
2014-09-26,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"45","36","5.7","-34.420833","19.244536",NA,"26","09","2014"
2014-09-26,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","60","48.5","8","-34.420833","19.244536",NA,"26","09","2014"
2014-09-26,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"50","41.2","4.8","-34.420833","19.244536",NA,"26","09","2014"
2014-09-26,"UVC","Leopard catshark","Poroderma pantherinum","F",NA,"44","35.799999999999997","3.8","-34.420833","19.244536",NA,"26","09","2014"
2014-09-26,"UVC","Puffadder shyshark","Haploblepharus edwardsii","M","2","52","41.3","6.7","-34.420833","19.244536",NA,"26","09","2014"
2014-10-08,"UVC","Pyjama catshark","Poroderma africanum","F",NA,"95","76","9","-34.420833","19.244536",NA,"08","10","2014"
2014-10-08,"UVC","Pyjama catshark","Poroderma africanum","M","3","100","81","8.4","-34.420833","19.244536",NA,"08","10","2014"
2014-10-08,"UVC","Pyjama catshark","Poroderma africanum","M","3","92","74.2","8.6999999999999993","-34.420833","19.244536",NA,"08","10","2014"
2014-10-08,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"59","47.5","7","-34.420833","19.244536",NA,"08","10","2014"
2014-10-08,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","55","44","7.8","-34.420833","19.244536",NA,"08","10","2014"
2014-10-08,"UVC","Dark Shyshark","Haploblepharus pictus","F",NA,"46","36.200000000000003","5.9","-34.420833","19.244536",NA,"08","10","2014"
2014-10-08,"UVC","Dark Shyshark","Haploblepharus pictus","M","3","56","44","8","-34.420833","19.244536",NA,"08","10","2014"
