"DATE","LOCATION","ZONE...3","ZONE...4","TIME IN","TIME OUT","TOTAL SURVEY TIME","SPOT TIME","LATITUDE","LONGITUDE","DATATYPE","SPECIES_COMMON","SPECIES_SCIENTIFIC","OTHER SPECIES OF NOTE","SEX","TAGGED","NOTES","PICTURE","VIDEO","ADDITIONALNOTES","SHARKLIFE","DATA ENTRY BY:","CREW MEMBERS","DAY","MONTH","YEAR","OWNER","SITENUMBER","MAXN","WAYPOINT","CURRENT (KM/H)","CURRENT DIRECTION","DEPTH","SST","BST","SWELL (M)","VISABILITY (M)","SUBSTRATE TYPE","DEPLOYMENT TIME","RETRIEVAL TIME","SOAK TIME","VIDEO FOLDER REFERENCE","BOAT WAYPOINT","BOTTOM TEMP","REEF NAME","VIDEO REFERENCE","...15","CLOUD COVER (%)"
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.605492,32.666239,"BRUV","SCALLOPED HAMMERHEAD","SPHYRNA LEWINI",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B23",NA,NA,"0.56000000000000005","W>E",16,21.5,NA,2,15,"sand",1899-12-31 08:52:00,1899-12-31 09:53:00,1899-12-31 01:01:00,"A2B23_31.07.2021",63,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.605492,32.666239,"BRUV","TIGER SHARK","GALEOCERDO CUVIER",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B23",NA,NA,"0.56000000000000005","W>E",16,21.5,NA,2,15,"sand",1899-12-31 08:52:00,1899-12-31 09:53:00,1899-12-31 01:01:00,"A2B23_31.07.2021",63,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.605492,32.666239,"BRUV","WHITE-SPOTTED WEDGEFISH","RHYNCHOBATUS DJIDDENSIS",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B23",NA,NA,"0.56000000000000005","W>E",16,21.5,NA,2,15,"sand",1899-12-31 08:52:00,1899-12-31 09:53:00,1899-12-31 01:01:00,"A2B23_31.07.2021",63,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.605492,32.666239,"BRUV","HUMANS WHALER SHARK","CARCHARHINUS HUMANI",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B23",NA,NA,"0.56000000000000005","W>E",16,21.5,NA,2,15,"sand",1899-12-31 08:52:00,1899-12-31 09:53:00,1899-12-31 01:01:00,"A2B23_31.07.2021",63,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.605492,32.666239,"BRUV","JENKINS STINGRAY","PATEOBATIS JENKINSII",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B23",NA,NA,"0.56000000000000005","W>E",16,21.5,NA,2,15,"sand",1899-12-31 08:52:00,1899-12-31 09:53:00,1899-12-31 01:01:00,"A2B23_31.07.2021",63,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.605492,32.666239,"BRUV","COMMON BLACKTIP","CARCHARHINUS LIMBATUS",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B23",NA,NA,"0.56000000000000005","W>E",16,21.5,NA,2,15,"sand",1899-12-31 08:52:00,1899-12-31 09:53:00,1899-12-31 01:01:00,"A2B23_31.07.2021",63,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.605492,32.666239,"BRUV","BULL SHARK","CARCHARHINUS LEUCAS",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B23",NA,NA,"0.56000000000000005","W>E",16,21.5,NA,2,15,"sand",1899-12-31 08:52:00,1899-12-31 09:53:00,1899-12-31 01:01:00,"A2B23_31.07.2021",63,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.605492,32.666239,"BRUV","SHARPNOSE RAY","MACULABATIS AMBIGUA",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B23",NA,NA,"0.56000000000000005","W>E",16,21.5,NA,2,15,"sand",1899-12-31 08:52:00,1899-12-31 09:53:00,1899-12-31 01:01:00,"A2B23_31.07.2021",63,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.605492,32.666239,"BRUV","PINK WHIPRAY","HIMANTURA FAI",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B23",3,NA,"0.56000000000000005","W>E",16,21.5,NA,2,15,"sand",1899-12-31 08:52:00,1899-12-31 09:53:00,1899-12-31 01:01:00,"A2B23_31.07.2021",63,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.605492,32.666239,"BRUV","RETICULATE WHIPRAY","HIMANTURA UARNAK",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B23",NA,NA,"0.56000000000000005","W>E",16,21.5,NA,2,15,"sand",1899-12-31 08:52:00,1899-12-31 09:53:00,1899-12-31 01:01:00,"A2B23_31.07.2021",63,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.605492,32.666239,"BRUV","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B23",NA,NA,"0.56000000000000005","W>E",16,21.5,NA,2,15,"sand",1899-12-31 08:52:00,1899-12-31 09:53:00,1899-12-31 01:01:00,"A2B23_31.07.2021",63,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.605492,32.666239,"BRUV","LEOPARD WHIPRAY","HIMANTURA LEOPARDA",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B23",NA,NA,"0.56000000000000005","W>E",16,21.5,NA,2,15,"sand",1899-12-31 08:52:00,1899-12-31 09:53:00,1899-12-31 01:01:00,"A2B23_31.07.2021",63,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.609533,32.664067,"BRUV","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B24",NA,NA,"0.47","NW>SE",14,21.5,NA,2,15,"sand",1899-12-31 08:56:00,1899-12-31 09:58:00,1899-12-31 01:02:00,"A2B24_31.07.2021",64,"20.92",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.609533,32.664067,"BRUV","SCALLOPED HAMMERHEAD","SPHYRNA LEWINI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B24",NA,NA,"0.47","NW>SE",14,21.5,NA,2,15,"sand",1899-12-31 08:56:00,1899-12-31 09:58:00,1899-12-31 01:02:00,"A2B24_31.07.2021",64,"20.92",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.609533,32.664067,"BRUV","TIGER SHARK","GALEOCERDO CUVIER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B24",NA,NA,"0.47","NW>SE",14,21.5,NA,2,15,"sand",1899-12-31 08:56:00,1899-12-31 09:58:00,1899-12-31 01:02:00,"A2B24_31.07.2021",64,"20.92",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.609533,32.664067,"BRUV","WHITE-SPOTTED WEDGEFISH","RHYNCHOBATUS DJIDDENSIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B24",1,NA,"0.47","NW>SE",14,21.5,NA,2,15,"sand",1899-12-31 08:56:00,1899-12-31 09:58:00,1899-12-31 01:02:00,"A2B24_31.07.2021",64,"20.92",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.609533,32.664067,"BRUV","HUMANS WHALER SHARK","CARCHARHINUS HUMANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B24",NA,NA,"0.47","NW>SE",14,21.5,NA,2,15,"sand",1899-12-31 08:56:00,1899-12-31 09:58:00,1899-12-31 01:02:00,"A2B24_31.07.2021",64,"20.92",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.609533,32.664067,"BRUV","JENKINS STINGRAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B24",NA,NA,"0.47","NW>SE",14,21.5,NA,2,15,"sand",1899-12-31 08:56:00,1899-12-31 09:58:00,1899-12-31 01:02:00,"A2B24_31.07.2021",64,"20.92",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.609533,32.664067,"BRUV","COMMON BLACKTIP","CARCHARHINUS LIMBATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B24",NA,NA,"0.47","NW>SE",14,21.5,NA,2,15,"sand",1899-12-31 08:56:00,1899-12-31 09:58:00,1899-12-31 01:02:00,"A2B24_31.07.2021",64,"20.92",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.609533,32.664067,"BRUV","BULL SHARK","CARCHARHINUS LEUCAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B24",NA,NA,"0.47","NW>SE",14,21.5,NA,2,15,"sand",1899-12-31 08:56:00,1899-12-31 09:58:00,1899-12-31 01:02:00,"A2B24_31.07.2021",64,"20.92",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.609533,32.664067,"BRUV","SHARPNOSE RAY","MACULABATIS AMBIGUA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B24",NA,NA,"0.47","NW>SE",14,21.5,NA,2,15,"sand",1899-12-31 08:56:00,1899-12-31 09:58:00,1899-12-31 01:02:00,"A2B24_31.07.2021",64,"20.92",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.609533,32.664067,"BRUV","PINK WHIPRAY","HIMANTURA FAI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B24",NA,NA,"0.47","NW>SE",14,21.5,NA,2,15,"sand",1899-12-31 08:56:00,1899-12-31 09:58:00,1899-12-31 01:02:00,"A2B24_31.07.2021",64,"20.92",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.609533,32.664067,"BRUV","RETICULATE WHIPRAY","HIMANTURA UARNAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B24",NA,NA,"0.47","NW>SE",14,21.5,NA,2,15,"sand",1899-12-31 08:56:00,1899-12-31 09:58:00,1899-12-31 01:02:00,"A2B24_31.07.2021",64,"20.92",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.609533,32.664067,"BRUV","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B24",NA,NA,"0.47","NW>SE",14,21.5,NA,2,15,"sand",1899-12-31 08:56:00,1899-12-31 09:58:00,1899-12-31 01:02:00,"A2B24_31.07.2021",64,"20.92",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.609533,32.664067,"BRUV","LEOPARD WHIPRAY","HIMANTURA LEOPARDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B24",1,NA,"0.47","NW>SE",14,21.5,NA,2,15,"sand",1899-12-31 08:56:00,1899-12-31 09:58:00,1899-12-31 01:02:00,"A2B24_31.07.2021",64,"20.92",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.614613,32.663373,"BRUV","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B25",NA,NA,"0.59","NE>SW",14,21.6,NA,2,15,"sand",1899-12-31 10:18:00,1899-12-31 11:21:00,1899-12-31 01:03:00,"A2B25_31.07.2021",65,"21",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.614613,32.663373,"BRUV","SCALLOPED HAMMERHEAD","SPHYRNA LEWINI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B25",NA,NA,"0.59","NE>SW",14,21.6,NA,2,15,"sand",1899-12-31 10:18:00,1899-12-31 11:21:00,1899-12-31 01:03:00,"A2B25_31.07.2021",65,"21",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.614613,32.663373,"BRUV","TIGER SHARK","GALEOCERDO CUVIER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B25",NA,NA,"0.59","NE>SW",14,21.6,NA,2,15,"sand",1899-12-31 10:18:00,1899-12-31 11:21:00,1899-12-31 01:03:00,"A2B25_31.07.2021",65,"21",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.614613,32.663373,"BRUV","WHITE-SPOTTED WEDGEFISH","RHYNCHOBATUS DJIDDENSIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B25",NA,NA,"0.59","NE>SW",14,21.6,NA,2,15,"sand",1899-12-31 10:18:00,1899-12-31 11:21:00,1899-12-31 01:03:00,"A2B25_31.07.2021",65,"21",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.614613,32.663373,"BRUV","HUMANS WHALER SHARK","CARCHARHINUS HUMANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B25",NA,NA,"0.59","NE>SW",14,21.6,NA,2,15,"sand",1899-12-31 10:18:00,1899-12-31 11:21:00,1899-12-31 01:03:00,"A2B25_31.07.2021",65,"21",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.614613,32.663373,"BRUV","JENKINS STINGRAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B25",1,NA,"0.59","NE>SW",14,21.6,NA,2,15,"sand",1899-12-31 10:18:00,1899-12-31 11:21:00,1899-12-31 01:03:00,"A2B25_31.07.2021",65,"21",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.614613,32.663373,"BRUV","COMMON BLACKTIP","CARCHARHINUS LIMBATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B25",NA,NA,"0.59","NE>SW",14,21.6,NA,2,15,"sand",1899-12-31 10:18:00,1899-12-31 11:21:00,1899-12-31 01:03:00,"A2B25_31.07.2021",65,"21",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.614613,32.663373,"BRUV","BULL SHARK","CARCHARHINUS LEUCAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B25",NA,NA,"0.59","NE>SW",14,21.6,NA,2,15,"sand",1899-12-31 10:18:00,1899-12-31 11:21:00,1899-12-31 01:03:00,"A2B25_31.07.2021",65,"21",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.614613,32.663373,"BRUV","SHARPNOSE RAY","MACULABATIS AMBIGUA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B25",NA,NA,"0.59","NE>SW",14,21.6,NA,2,15,"sand",1899-12-31 10:18:00,1899-12-31 11:21:00,1899-12-31 01:03:00,"A2B25_31.07.2021",65,"21",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.614613,32.663373,"BRUV","PINK WHIPRAY","HIMANTURA FAI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B25",NA,NA,"0.59","NE>SW",14,21.6,NA,2,15,"sand",1899-12-31 10:18:00,1899-12-31 11:21:00,1899-12-31 01:03:00,"A2B25_31.07.2021",65,"21",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.614613,32.663373,"BRUV","RETICULATE WHIPRAY","HIMANTURA UARNAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B25",1,NA,"0.59","NE>SW",14,21.6,NA,2,15,"sand",1899-12-31 10:18:00,1899-12-31 11:21:00,1899-12-31 01:03:00,"A2B25_31.07.2021",65,"21",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.614613,32.663373,"BRUV","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B25",NA,NA,"0.59","NE>SW",14,21.6,NA,2,15,"sand",1899-12-31 10:18:00,1899-12-31 11:21:00,1899-12-31 01:03:00,"A2B25_31.07.2021",65,"21",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.614613,32.663373,"BRUV","LEOPARD WHIPRAY","HIMANTURA LEOPARDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B25",NA,NA,"0.59","NE>SW",14,21.6,NA,2,15,"sand",1899-12-31 10:18:00,1899-12-31 11:21:00,1899-12-31 01:03:00,"A2B25_31.07.2021",65,"21",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.618462,32.662282,"BRUV","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B26",NA,NA,"0.67","NE>SW",14,21.7,NA,2,15,"sand",1899-12-31 10:31:00,1899-12-31 11:32:00,1899-12-31 01:01:00,"A2B26_31.07.2021",67,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.618462,32.662282,"BRUV","SCALLOPED HAMMERHEAD","SPHYRNA LEWINI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B26",NA,NA,"0.67","NE>SW",14,21.7,NA,2,15,"sand",1899-12-31 10:31:00,1899-12-31 11:32:00,1899-12-31 01:01:00,"A2B26_31.07.2021",67,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.618462,32.662282,"BRUV","TIGER SHARK","GALEOCERDO CUVIER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B26",NA,NA,"0.67","NE>SW",14,21.7,NA,2,15,"sand",1899-12-31 10:31:00,1899-12-31 11:32:00,1899-12-31 01:01:00,"A2B26_31.07.2021",67,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.618462,32.662282,"BRUV","WHITE-SPOTTED WEDGEFISH","RHYNCHOBATUS DJIDDENSIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B26",NA,NA,"0.67","NE>SW",14,21.7,NA,2,15,"sand",1899-12-31 10:31:00,1899-12-31 11:32:00,1899-12-31 01:01:00,"A2B26_31.07.2021",67,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.618462,32.662282,"BRUV","HUMANS WHALER SHARK","CARCHARHINUS HUMANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B26",NA,NA,"0.67","NE>SW",14,21.7,NA,2,15,"sand",1899-12-31 10:31:00,1899-12-31 11:32:00,1899-12-31 01:01:00,"A2B26_31.07.2021",67,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.618462,32.662282,"BRUV","JENKINS STINGRAY","PATEOBATIS JENKINSII",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B26",NA,NA,"0.67","NE>SW",14,21.7,NA,2,15,"sand",1899-12-31 10:31:00,1899-12-31 11:32:00,1899-12-31 01:01:00,"A2B26_31.07.2021",67,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.618462,32.662282,"BRUV","COMMON BLACKTIP","CARCHARHINUS LIMBATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B26",NA,NA,"0.67","NE>SW",14,21.7,NA,2,15,"sand",1899-12-31 10:31:00,1899-12-31 11:32:00,1899-12-31 01:01:00,"A2B26_31.07.2021",67,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.618462,32.662282,"BRUV","BULL SHARK","CARCHARHINUS LEUCAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B26",NA,NA,"0.67","NE>SW",14,21.7,NA,2,15,"sand",1899-12-31 10:31:00,1899-12-31 11:32:00,1899-12-31 01:01:00,"A2B26_31.07.2021",67,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.618462,32.662282,"BRUV","SHARPNOSE RAY","MACULABATIS AMBIGUA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B26",NA,NA,"0.67","NE>SW",14,21.7,NA,2,15,"sand",1899-12-31 10:31:00,1899-12-31 11:32:00,1899-12-31 01:01:00,"A2B26_31.07.2021",67,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.618462,32.662282,"BRUV","PINK WHIPRAY","HIMANTURA FAI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B26",NA,NA,"0.67","NE>SW",14,21.7,NA,2,15,"sand",1899-12-31 10:31:00,1899-12-31 11:32:00,1899-12-31 01:01:00,"A2B26_31.07.2021",67,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.618462,32.662282,"BRUV","RETICULATE WHIPRAY","HIMANTURA UARNAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B26",NA,NA,"0.67","NE>SW",14,21.7,NA,2,15,"sand",1899-12-31 10:31:00,1899-12-31 11:32:00,1899-12-31 01:01:00,"A2B26_31.07.2021",67,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.618462,32.662282,"BRUV","HONEYCOMB WHIPRAY","HIMANTURA UNDULATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B26",NA,NA,"0.67","NE>SW",14,21.7,NA,2,15,"sand",1899-12-31 10:31:00,1899-12-31 11:32:00,1899-12-31 01:01:00,"A2B26_31.07.2021",67,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.618462,32.662282,"BRUV","LEOPARD WHIPRAY","HIMANTURA LEOPARDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B26",NA,NA,"0.67","NE>SW",14,21.7,NA,2,15,"sand",1899-12-31 10:31:00,1899-12-31 11:32:00,1899-12-31 01:01:00,"A2B26_31.07.2021",67,"NA",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.622248,32.661976,"BRUV","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B27",NA,NA,"0.81","NE>SW",14.6,21.6,NA,2,15,"sand",1899-12-31 10:23:00,1899-12-31 11:27:00,1899-12-31 01:04:00,"A2B27_31.07.2021",66,"21.08",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.622248,32.661976,"BRUV","SCALLOPED HAMMERHEAD","SPHYRNA LEWINI",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B27",NA,NA,"0.81","NE>SW",14.6,21.6,NA,2,15,"sand",1899-12-31 10:23:00,1899-12-31 11:27:00,1899-12-31 01:04:00,"A2B27_31.07.2021",66,"21.08",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.622248,32.661976,"BRUV","TIGER SHARK","GALEOCERDO CUVIER",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B27",NA,NA,"0.81","NE>SW",14.6,21.6,NA,2,15,"sand",1899-12-31 10:23:00,1899-12-31 11:27:00,1899-12-31 01:04:00,"A2B27_31.07.2021",66,"21.08",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.622248,32.661976,"BRUV","WHITE-SPOTTED WEDGEFISH","RHYNCHOBATUS DJIDDENSIS",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B27",NA,NA,"0.81","NE>SW",14.6,21.6,NA,2,15,"sand",1899-12-31 10:23:00,1899-12-31 11:27:00,1899-12-31 01:04:00,"A2B27_31.07.2021",66,"21.08",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.622248,32.661976,"BRUV","HUMANS WHALER SHARK","CARCHARHINUS HUMANI",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B27",NA,NA,"0.81","NE>SW",14.6,21.6,NA,2,15,"sand",1899-12-31 10:23:00,1899-12-31 11:27:00,1899-12-31 01:04:00,"A2B27_31.07.2021",66,"21.08",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.622248,32.661976,"BRUV","JENKINS STINGRAY","PATEOBATIS JENKINSII",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B27",NA,NA,"0.81","NE>SW",14.6,21.6,NA,2,15,"sand",1899-12-31 10:23:00,1899-12-31 11:27:00,1899-12-31 01:04:00,"A2B27_31.07.2021",66,"21.08",NA,NA,NA,NA
"31.07.2021",NA,NA,NA,NA,NA,NA,NA,27.622248,32.661976,"BRUV","COMMON BLACKTIP","CARCHARHINUS LIMBATUS",NA,NA,NA,"no temp logger",NA,NA,NA,NA,NA,NA,31,7,2021,"SHARKLIFE","A02B27",NA,NA,"0.81","NE>SW",14.6,21.6,NA,2,15,"sand",1899-12-31 10:23:00,1899-12-31 11:27:00,1899-12-31 01:04:00,"A2B27_31.07.2021",66,"21.08",NA,NA,NA,NA
