"SHARKID","DATE","SIGHTING","SPECIES_SCIENTIFIC","SPECIES_COMMON","DAY","MONTH","YEAR","OWNER","DATATYPE","LATITUDE","LONGITUDE"
2011012702,2011-04-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011012704,2011-01-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011020601,2011-02-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011020701,2011-02-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011020701,2011-02-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011020702,2011-02-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011020702,2011-03-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011020702,2011-03-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011020702,2011-07-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011020702,2011-07-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011020703,2011-02-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011020703,2011-02-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011020704,2011-02-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011020704,2011-02-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011020704,2011-02-12,1,"CARCHARODON CARCHARIAS","WHITE SHARK","12","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021101,2011-02-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021101,2011-02-12,1,"CARCHARODON CARCHARIAS","WHITE SHARK","12","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021201,2011-02-12,1,"CARCHARODON CARCHARIAS","WHITE SHARK","12","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021201,2011-03-13,1,"CARCHARODON CARCHARIAS","WHITE SHARK","13","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021201,2011-03-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021201,2011-03-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021201,2011-03-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021201,2011-03-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021201,2011-03-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021201,2011-04-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021201,2011-04-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021201,2011-04-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021401,2011-02-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021401,2011-02-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021401,2011-03-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021401,2011-03-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021403,2011-02-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021403,2011-02-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021404,2011-02-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021901,2011-02-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021901,2011-02-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021901,2011-03-13,1,"CARCHARODON CARCHARIAS","WHITE SHARK","13","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011021901,2011-03-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011022001,2011-02-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011022001,2011-02-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011022002,2011-02-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011022002,2011-02-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011022002,2011-03-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011022003,2011-02-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011022003,2011-03-13,1,"CARCHARODON CARCHARIAS","WHITE SHARK","13","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011022003,2011-04-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011022601,2011-02-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011022602,2011-02-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011022603,2011-02-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011031301,2011-03-13,1,"CARCHARODON CARCHARIAS","WHITE SHARK","13","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011031301,2011-03-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011031701,2011-03-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011031701,2011-03-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011031701,2011-04-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011031701,2011-05-13,1,"CARCHARODON CARCHARIAS","WHITE SHARK","13","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011031801,2011-03-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011032001,2011-03-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011032201,2011-03-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011032201,2011-04-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011032202,2011-03-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011032203,2011-03-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011032203,2011-10-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011032203,2011-12-02,1,"CARCHARODON CARCHARIAS","WHITE SHARK","02","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011032203,2011-12-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011040501,2011-04-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011040601,2011-04-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011042301,2011-04-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011050201,2011-05-02,1,"CARCHARODON CARCHARIAS","WHITE SHARK","02","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011050202,2011-05-02,1,"CARCHARODON CARCHARIAS","WHITE SHARK","02","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011050202,2011-05-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051001,2011-05-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051001,2011-10-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051001,2011-10-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051001,2011-10-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051001,2011-10-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051001,2011-12-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051001,2011-12-02,1,"CARCHARODON CARCHARIAS","WHITE SHARK","02","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051101,2011-05-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051101,2011-05-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051101,2011-05-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051102,2011-05-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051102,2011-05-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051102,2011-06-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051103,2011-05-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051103,2011-06-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051103,2011-06-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051103,2011-07-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051103,2011-07-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051104,2011-05-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051301,2011-05-13,1,"CARCHARODON CARCHARIAS","WHITE SHARK","13","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051301,2011-05-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051401,2011-05-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051401,2011-06-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051501,2011-05-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051502,2011-05-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051503,2011-05-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051504,2011-05-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051504,2011-07-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051505,2011-05-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051505,2011-05-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051506,2011-05-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051601,2011-05-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011051602,2011-05-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011052601,2011-05-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011052701,2011-05-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011052701,2011-07-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011052701,2011-07-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011052701,2011-08-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","08","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011052701,2011-09-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011052702,2011-05-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011052702,2011-06-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011052702,2011-06-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011052703,2011-05-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011052704,2011-05-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011060301,2011-06-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011060301,2011-11-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","11","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011060401,2011-06-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011060402,2011-06-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011061001,2011-06-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011061002,2011-06-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011061201,2011-06-12,1,"CARCHARODON CARCHARIAS","WHITE SHARK","12","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011061401,2011-06-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011062101,2011-06-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011062102,2011-06-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011070701,2011-07-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011070701,2011-07-09,1,"CARCHARODON CARCHARIAS","WHITE SHARK","09","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011070701,2011-07-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011070701,2011-07-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011070701,2011-07-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011070702,2011-07-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011070702,2011-07-10,1,"CARCHARODON CARCHARIAS","WHITE SHARK","10","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011070801,2011-07-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011070801,2011-07-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011071101,2011-07-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011071102,2011-07-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011071102,2011-07-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011071102,2011-07-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011071102,2011-08-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","08","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011071102,2011-08-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","08","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011071102,2011-08-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","08","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011071102,2011-09-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011071601,2011-07-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011071602,2011-07-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011071602,2011-07-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011071603,2011-07-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011072701,2011-07-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011072701,2011-07-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011082001,2011-08-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","08","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011082002,2011-08-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","08","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011082002,2011-10-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011082002,2011-10-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011082003,2011-08-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","08","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011082003,2011-09-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011090501,2011-09-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011090601,2011-09-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011090701,2011-09-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011090702,2011-09-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011090703,2011-09-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011091701,2011-09-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011091702,2011-09-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011091801,2011-09-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011100301,2011-10-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011100302,2011-10-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011101701,2011-10-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011101702,2011-10-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011103001,2011-10-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011110701,2011-11-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","11","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011110701,2011-12-31,1,"CARCHARODON CARCHARIAS","WHITE SHARK","31","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011110702,2011-11-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","11","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011110702,2011-12-02,1,"CARCHARODON CARCHARIAS","WHITE SHARK","02","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011120101,2011-12-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011120301,2011-12-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011120302,2011-12-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011123101,2011-12-31,1,"CARCHARODON CARCHARIAS","WHITE SHARK","31","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011123102,2011-12-31,1,"CARCHARODON CARCHARIAS","WHITE SHARK","31","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011123103,2011-12-31,1,"CARCHARODON CARCHARIAS","WHITE SHARK","31","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
