"SHARKNAME","SHARKSEX_TRACKNUMBER","DATE","TIME","BOAT","LATITUDE","LONGITUDE","HABITAT_TYPE","OWNER","DATATYPE","DAY","MONTH","YEAR","SPECIES_COMMON","SPECIES_SCIENTIFIC"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 09:55:00,NA,-34.6881,19.4123,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 10:00:00,NA,-34.6876,19.4123,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 10:05:00,NA,-34.6875,19.4125,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 10:10:00,NA,-34.6875,19.4121,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 10:15:00,NA,-34.687,19.4118,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 10:20:00,NA,-34.6877,19.412,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 10:25:00,NA,-34.6879,19.4119,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 10:30:00,NA,-34.6877,19.4122,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 10:35:00,NA,-34.6877,19.4125,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 10:40:00,NA,-34.6875,19.4126,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 10:45:00,NA,-34.6881,19.4122,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 10:50:00,NA,-34.6882,19.4126,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 10:55:00,NA,-34.688,19.4133,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 11:00:00,NA,-34.6878,19.413,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 11:05:00,NA,-34.6882,19.4128,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 11:10:00,NA,-34.6881,19.4123,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 11:15:00,NA,-34.6878,19.4124,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 11:20:00,NA,-34.6882,19.4124,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 11:25:00,NA,-34.6883,19.4125,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 11:30:00,NA,-34.6883,19.4124,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 11:35:00,NA,-34.6883,19.4125,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 11:45:00,NA,-34.6881,19.413,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 11:50:00,NA,-34.6883,19.4127,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 11:55:00,NA,-34.6883,19.4131,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 12:00:00,NA,-34.6881,19.4132,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 12:05:00,NA,-34.6883,19.4133,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 12:10:00,NA,-34.6882,19.4128,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 12:15:00,NA,-34.6883,19.4126,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 12:20:00,NA,-34.6882,19.4133,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 12:25:00,NA,-34.6877,19.4127,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 12:30:00,NA,-34.6878,19.413,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 12:35:00,NA,-34.6883,19.4127,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 12:40:00,NA,-34.6883,19.4132,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 12:45:00,NA,-34.6882,19.4133,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 12:50:00,NA,-34.6879,19.4134,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 12:55:00,NA,-34.6879,19.4132,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 13:00:00,NA,-34.6883,19.4127,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 13:05:00,NA,-34.6881,19.4125,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 13:10:00,NA,-34.6878,19.4128,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 13:15:00,NA,-34.6874,19.4124,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 13:20:00,NA,-34.6881,19.4127,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 13:25:00,NA,-34.6884,19.4123,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 13:30:00,NA,-34.6876,19.4123,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 13:35:00,NA,-34.6874,19.4122,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 13:40:00,NA,-34.6878,19.4126,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 13:45:00,NA,-34.6882,19.4125,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 13:50:00,NA,-34.6878,19.413,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 13:55:00,NA,-34.6877,19.4121,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 14:00:00,NA,-34.6877,19.4118,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 14:10:00,NA,-34.6882,19.4124,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 14:15:00,NA,-34.688,19.4122,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 14:20:00,NA,-34.6883,19.4122,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 14:25:00,NA,-34.688,19.4124,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 14:30:00,NA,-34.688,19.4128,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 14:35:00,NA,-34.6882,19.4126,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 14:40:00,NA,-34.6872,19.4121,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 14:45:00,NA,-34.6878,19.4126,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T5",2011-04-13,1899-12-31 14:50:00,NA,-34.6874,19.4124,"CH2","TOWNER","ACOUSTICTAG","13","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 09:05:00,NA,-34.6814,19.3903,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 09:10:00,NA,-34.6815,19.3905,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 09:15:00,NA,-34.681,19.3907,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 09:20:00,NA,-34.6805,19.3932,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 09:25:00,NA,-34.68,19.3928,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 09:30:00,NA,-34.6796,19.3906,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 09:35:00,NA,-34.6784,19.3896,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 09:40:00,NA,-34.679,19.3888,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 09:45:00,NA,-34.6796,19.3911,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 09:50:00,NA,-34.679,19.3924,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 09:55:00,NA,-34.6768,19.3927,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 10:00:00,NA,-34.6771,19.3945,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 10:05:00,NA,-34.6783,19.3952,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 10:10:00,NA,-34.6784,19.392,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 10:15:00,NA,-34.6779,19.3903,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 10:20:00,NA,-34.6783,19.3882,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 10:25:00,NA,-34.6797,19.3884,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 10:30:00,NA,-34.6793,19.3884,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 10:35:00,NA,-34.6774,19.3888,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 10:40:00,NA,-34.6774,19.3921,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 10:45:00,NA,-34.677,19.3918,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 10:50:00,NA,-34.6782,19.3906,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 10:55:00,NA,-34.6787,19.3904,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 11:00:00,NA,-34.679,19.3894,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 11:05:00,NA,-34.6804,19.3926,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 11:10:00,NA,-34.6822,19.3929,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 11:15:00,NA,-34.6834,19.3943,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 11:20:00,NA,-34.6847,19.396,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 11:25:00,NA,-34.6859,19.3978,"ISL R1","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 11:30:00,NA,-34.6848,19.3955,"ISL R2","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 11:35:00,NA,-34.6888,19.3933,"ISL R2","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 11:50:00,NA,-34.6897,19.3944,"ISL R2","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T6",2011-04-18,1899-12-31 11:55:00,NA,-34.6919,19.392,"ISL R2","TOWNER","ACOUSTICTAG","18","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 09:30:00,NA,-34.6932,19.4005,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 09:35:00,NA,-34.6931,19.4011,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 09:40:00,NA,-34.693,19.4002,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 09:45:00,NA,-34.6923,19.3987,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 09:50:00,NA,-34.6914,19.3978,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 09:55:00,NA,-34.6922,19.398,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 10:00:00,NA,-34.6926,19.3997,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 10:05:00,NA,-34.693,19.4012,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 10:10:00,NA,-34.6926,19.401,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 10:15:00,NA,-34.6924,19.4008,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 10:20:00,NA,-34.693,19.4006,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 10:25:00,NA,-34.6925,19.4003,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 10:30:00,NA,-34.693,19.4001,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 10:35:00,NA,-34.6934,19.4033,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 10:40:00,NA,-34.6925,19.4041,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 10:45:00,NA,-34.6922,19.4056,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 12:10:00,NA,-34.6918,19.4161,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 12:15:00,NA,-34.6912,19.416,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 12:20:00,NA,-34.691,19.4162,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 12:25:00,NA,-34.6888,19.4192,"ISL R2","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 12:30:00,NA,-34.6879,19.4167,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 12:35:00,NA,-34.6875,19.4178,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 12:40:00,NA,-34.6869,19.4163,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 12:45:00,NA,-34.6868,19.4163,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 12:50:00,NA,-34.6876,19.4166,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 12:55:00,NA,-34.6878,19.4167,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 13:00:00,NA,-34.6879,19.4164,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 13:05:00,NA,-34.6872,19.4165,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 13:10:00,NA,-34.6881,19.4154,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 13:15:00,NA,-34.6861,19.4184,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 13:20:00,NA,-34.6865,19.4175,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 13:25:00,NA,-34.6879,19.4149,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 13:30:00,NA,-34.6874,19.4174,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 13:35:00,NA,-34.688,19.4158,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 13:40:00,NA,-34.6878,19.4152,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 13:45:00,NA,-34.6879,19.4151,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 13:50:00,NA,-34.6872,19.4165,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 13:55:00,NA,-34.6879,19.4164,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 14:00:00,NA,-34.6874,19.4176,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 14:05:00,NA,-34.6882,19.4167,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 14:10:00,NA,-34.6873,19.4162,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 14:15:00,NA,-34.6876,19.4175,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
"ZANE","WSM1 T7",2011-04-19,1899-12-31 14:25:00,NA,-34.6877,19.4173,"CH1","TOWNER","ACOUSTICTAG","19","04","2011","WHITE SHARK","CARCHARODON CARCHARIAS"
